date,team_name,team_key,R,HR,RBI,SB,AVG,OPS,K,ERA,WHIP,KBB,QS,SVH,1B,1BA,2B,2BA,3B,3BA,A,AB,APP,BB,BB/9,BBA,BLK,BSV,CG,CI,CS,CYC,DPT,E,ER,FPCT,GIDP,GIDPA,GP,GP2,GS,H,H/9,HA,HBP,HBPA,HLD,HRA,IBB,IBBA,IP,IRA,K/9,K/BB,L,LEAGUE,NH,NSB,NSV,NSVH,NW,OBP,OBPA,OFA,OUT,PA,PC,PG,PICK,PO,RA,RAPP,RL,RW,SB%,SBA,SF,SH,SHO,SLAM,SLG,SO,SV,SV%,SVOP,TB,TBA,TBF,TEAM,W,WIN%,WP,XBH
2025-06-20,TP for my Jung Ho,458.l.9833.t.5,3.0,0.0,3.0,1.0,0.2894736842105263,0.6234817813765182,3.0,0.0,0.545404963185165,,0.0,0.0,10.0,2.0,1.0,0.0,0.0,0.0,12.0,38.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,12.0,9.0,9.0,11.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.667,0.0,19.8,inf,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3076923076923077,0.4,0.0,11.0,39.0,46.0,0.0,0.0,24.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,8.0,0.0,0.0,0.0,12.0,2.0,13.0,0.0,1.0,1.0,0.0,1.0
2025-06-20,The Running Fried,458.l.9833.t.2,7.0,5.0,18.0,0.0,0.2745098039215686,0.948945615982242,25.0,4.0,1.3888888888888888,2.7777777777777777,1.0,1.0,5.0,13.0,4.0,3.0,0.0,0.0,13.0,51.0,5.0,2.0,41.96,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,10.0,1.0,1.0,16.0,11.0,14.0,14.0,45.26,16.0,0.0,3.0,1.0,0.0,0.0,0.0,18.0,0.0,68.21000000000001,inf,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.3018867924528302,2.066,0.0,54.0,53.0,359.0,0.0,0.0,27.0,8.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6470588235294118,12.0,0.0,0.0,0.0,33.0,19.0,79.0,0.0,0.0,0.0,0.0,9.0
2025-06-20,Unenthusiastic Handjobs,458.l.9833.t.7,8.0,1.0,4.0,1.0,0.3170731707317073,0.8514412416851441,8.0,6.428571428571429,1.1428571428571428,2.0,0.0,0.0,9.0,3.0,2.0,0.0,1.0,0.0,10.0,41.0,3.0,3.0,6.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,8.6,1.0,0.0,14.0,11.0,11.0,13.0,6.75,4.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,32.63,inf,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3636363636363636,0.583,0.0,21.0,44.0,129.0,0.0,0.0,24.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4878048780487805,9.0,0.0,0.0,0.0,20.0,7.0,30.0,0.0,1.0,1.0,0.0,4.0
2025-06-20,Woo Tang Clan,458.l.9833.t.9,11.0,3.0,6.0,2.0,0.3658536585365853,1.0321743642968344,14.0,6.923076923076923,1.5384615384615383,4.666666666666667,1.0,1.0,12.0,11.0,0.0,4.0,0.0,0.0,10.0,41.0,5.0,6.0,inf,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,9.0,0.0,0.0,15.0,10.0,12.0,15.0,inf,17.0,0.0,1.0,0.0,2.0,0.0,0.0,13.0,0.0,51.9,inf,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4468085106382978,2.114,0.0,39.0,47.0,233.0,0.0,0.0,23.0,10.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5853658536585366,7.0,1.0,1.0,1.0,24.0,27.0,59.0,0.0,1.0,1.0,0.0,3.0
2025-06-20,The Kurtz Locker,458.l.9833.t.1,10.0,4.0,16.0,1.0,0.3243243243243243,1.191539365452409,1.0,0.0,0.7501875468867217,,0.0,1.0,4.0,0.0,4.0,1.0,0.0,0.0,3.0,37.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.857,0.0,0.0,13.0,11.0,11.0,12.0,27.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.333,2.0,9.0,inf,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4347826086956521,0.5,0.0,4.0,46.0,22.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7567567567567568,7.0,0.0,0.0,0.0,28.0,2.0,5.0,0.0,0.0,0.0,0.0,8.0
2025-06-21,Chicken Brain,458.l.9833.t.10,5.0,4.0,4.0,1.0,0.2142857142857142,0.7904761904761906,7.0,1.8,1.0,3.5,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,13.0,42.0,1.0,2.0,3.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,10.0,0.0,0.0,12.0,11.0,12.0,9.0,5.4,3.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,12.6,3.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2666666666666666,0.318,0.0,15.0,45.0,96.0,0.0,0.0,42.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,10.0,0.0,0.0,0.0,22.0,4.0,22.0,0.0,1.0,1.0,0.0,5.0
2025-06-21,Revisiting the Good Kikuchi,458.l.9833.t.8,5.0,1.0,3.0,1.0,0.2,0.5952380952380952,7.0,7.5,1.3333333333333333,3.5,0.0,0.0,6.0,2.0,0.0,3.0,0.0,0.0,8.0,35.0,3.0,5.0,3.86,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,1.0,0.0,13.0,10.0,11.0,7.0,25.71,6.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,20.57,inf,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.3095238095238095,0.7,0.0,18.0,42.0,102.0,0.0,0.0,21.0,5.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2857142857142857,15.0,0.0,0.0,0.0,10.0,12.0,26.0,0.0,0.0,0.0,0.0,1.0
2025-06-21,InterNeto Explorer,458.l.9833.t.4,9.0,6.0,11.0,0.0,0.3181818181818182,1.1041666666666667,5.0,2.7002700270027,0.3000300030003,,0.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,5.0,44.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,7.689,1.0,0.0,14.0,11.0,11.0,14.0,6.75,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3.333,0.0,36.0,inf,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.3541666666666667,0.2,0.0,10.0,48.0,41.0,0.0,0.0,29.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,8.0,0.0,0.0,1.0,33.0,4.0,11.0,0.0,0.0,0.0,0.0,7.0
2025-06-21,Rapist Witt,458.l.9833.t.3,4.0,2.0,4.0,0.0,0.2368421052631578,0.8829787234042553,7.0,3.970705020735904,1.3235683402453011,1.4,1.0,0.0,3.0,5.0,4.0,2.0,0.0,0.0,8.0,38.0,2.0,9.0,8.059999999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,7.75,1.0,2.0,13.0,11.0,13.0,9.0,15.94,10.0,0.0,0.0,0.0,3.0,0.0,1.0,11.333,0.0,10.88,3.17,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.3829787234042553,0.644,0.0,34.0,47.0,172.0,0.0,0.0,35.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,12.0,0.0,0.0,0.0,19.0,21.0,47.0,0.0,0.0,0.0,0.0,6.0
2025-06-21,Riley’s First Date,458.l.9833.t.6,6.0,2.0,5.0,0.0,0.2,0.6577777777777778,16.0,2.769230769230769,1.3846153846153846,3.2,1.0,2.0,5.0,8.0,2.0,2.0,0.0,2.0,4.0,45.0,4.0,4.0,8.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,1.0,3.0,15.0,11.0,13.0,9.0,36.0,13.0,1.0,1.0,1.0,1.0,2.0,0.0,13.0,0.0,55.5,inf,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.28,1.241,0.0,39.0,50.0,195.0,0.0,0.0,14.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.3777777777777777,10.0,1.0,1.0,1.0,17.0,22.0,54.0,0.0,1.0,1.0,0.0,4.0
2025-06-21,TP for my Jung Ho,458.l.9833.t.5,4.0,2.0,5.0,1.0,0.1666666666666666,0.875,8.0,5.906065435455142,1.6874472672728975,1.6,1.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,4.0,18.0,3.0,5.0,10.05,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,6.0,0.0,0.0,11.0,8.0,9.0,3.0,34.05,13.0,1.0,1.0,0.0,3.0,0.0,0.0,10.667,0.0,17.4,3.33,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.375,0.83,0.0,32.0,24.0,212.0,0.0,0.0,23.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,6.0,1.0,1.0,1.0,9.0,23.0,51.0,0.0,1.0,1.0,1.0,2.0
2025-06-21,The Running Fried,458.l.9833.t.2,9.0,3.0,13.0,1.0,0.4047619047619047,1.2142857142857144,2.0,6.751687921980495,2.2505626406601653,2.0,0.0,0.0,10.0,1.0,4.0,1.0,0.0,0.0,12.0,42.0,2.0,8.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,9.0,1.0,0.0,13.0,11.0,11.0,17.0,18.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.333,0.0,18.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,4.0,50.0,27.0,0.0,0.0,32.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,10.0,0.0,0.0,0.0,30.0,3.0,7.0,0.0,0.0,0.0,0.0,7.0
2025-06-21,Unenthusiastic Handjobs,458.l.9833.t.7,6.0,1.0,6.0,0.0,0.2352941176470588,0.8132694938440492,0.0,,,,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,9.0,34.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,9.25,0.0,0.0,10.0,10.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3720930232558139,0.0,0.0,0.0,43.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4411764705882353,6.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2025-06-21,Woo Tang Clan,458.l.9833.t.9,4.0,2.0,3.0,0.0,0.2424242424242424,0.702020202020202,6.0,2.6998650067496626,0.7499625018749063,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,7.0,33.0,2.0,2.0,3.18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6.667,1.0,0.0,11.0,9.0,10.0,8.0,4.76,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.667,0.0,16.94,inf,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.2777777777777778,0.227,0.0,20.0,36.0,113.0,0.0,0.0,22.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4242424242424242,13.0,0.0,0.0,0.0,14.0,3.0,25.0,0.0,0.0,0.0,1.0,2.0
2025-06-21,The Kurtz Locker,458.l.9833.t.1,8.0,4.0,6.0,0.0,0.2093023255813953,0.8754844961240309,6.0,3.5215860179992173,1.956436676666232,1.2,0.0,1.0,1.0,6.0,3.0,3.0,1.0,0.0,6.0,43.0,3.0,4.0,7.94,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,8.5,1.0,2.0,14.0,11.0,12.0,9.0,52.94,10.0,0.0,0.0,0.0,1.0,0.0,0.0,7.667,0.0,16.94,inf,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2708333333333333,1.3,0.0,23.0,48.0,129.0,0.0,0.0,23.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.6046511627906976,14.0,1.0,1.0,1.0,26.0,16.0,36.0,0.0,1.0,1.0,0.0,8.0
2025-06-22,Chicken Brain,458.l.9833.t.10,6.0,5.0,14.0,1.0,0.2972972972972973,1.0547297297297298,2.0,0.0,0.0,,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,9.0,37.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,8.0,2.0,0.0,10.0,9.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,inf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.325,0.0,0.0,3.0,40.0,18.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7297297297297297,10.0,0.0,0.0,0.0,27.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0
2025-06-22,Revisiting the Good Kikuchi,458.l.9833.t.8,6.0,1.0,5.0,1.0,0.2142857142857142,0.7108843537414966,5.0,6.352567496029645,1.4116816657843656,5.0,0.0,1.0,4.0,4.0,3.0,2.0,1.0,0.0,12.0,42.0,6.0,5.0,13.5,1.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,11.0,2.0,0.0,17.0,11.0,11.0,9.0,83.25,7.0,1.0,0.0,1.0,1.0,0.0,0.0,5.667,0.0,45.0,inf,2.0,0.0,0.0,1.0,-2.0,-1.0,-1.0,0.3061224489795918,1.571,0.0,17.0,49.0,95.0,0.0,0.0,37.0,6.0,6.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4047619047619047,11.0,0.0,0.0,2.0,17.0,12.0,25.0,0.0,1.0,1.0,0.0,5.0
2025-06-22,InterNeto Explorer,458.l.9833.t.4,2.0,1.0,4.0,0.0,0.2666666666666666,0.7095238095238094,13.0,0.5399892002159956,0.6599868002639947,6.5,2.0,2.0,7.0,9.0,0.0,0.0,0.0,0.0,10.0,30.0,5.0,4.0,10.35,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,6.75,1.0,0.0,14.0,9.0,11.0,8.0,34.91,9.0,0.0,0.0,1.0,0.0,0.0,0.0,16.667,0.0,40.31,inf,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.3428571428571428,1.187,1.0,50.0,35.0,259.0,0.0,0.0,11.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3666666666666666,4.0,1.0,1.0,1.0,11.0,9.0,61.0,0.0,2.0,2.0,1.0,1.0
2025-06-22,Rapist Witt,458.l.9833.t.3,8.0,1.0,4.0,0.0,0.25,0.6447124304267161,7.0,5.142857142857143,1.4285714285714286,,0.0,1.0,10.0,6.0,0.0,1.0,0.0,0.0,7.0,44.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,9.667,0.0,0.0,14.0,11.0,12.0,11.0,32.4,10.0,1.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,19.8,inf,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.3265306122448979,0.864,0.0,21.0,49.0,122.0,0.0,0.0,32.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3181818181818182,7.0,1.0,1.0,1.0,14.0,20.0,30.0,0.0,1.0,1.0,0.0,1.0
2025-06-22,Riley’s First Date,458.l.9833.t.6,6.0,1.0,6.0,0.0,0.2272727272727272,0.6697588126159555,2.0,10.797840431913617,2.9994001199760048,,0.0,1.0,7.0,4.0,1.0,0.0,1.0,0.0,14.0,44.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,1.0,1.0,13.0,11.0,11.0,10.0,63.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.667,0.0,22.5,inf,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3061224489795918,1.0,0.0,5.0,49.0,37.0,0.0,0.0,17.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3636363636363636,11.0,0.0,0.0,0.0,16.0,8.0,9.0,0.0,0.0,0.0,0.0,3.0
2025-06-22,TP for my Jung Ho,458.l.9833.t.5,3.0,0.0,5.0,2.0,0.2647058823529412,0.6656346749226006,3.0,4.5,2.5,3.0,0.0,2.0,7.0,2.0,2.0,1.0,0.0,0.0,6.0,34.0,2.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,8.0,0.0,0.0,11.0,9.0,9.0,9.0,36.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,27.0,inf,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.3421052631578947,0.9,0.0,6.0,38.0,46.0,0.0,0.0,37.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.3235294117647059,6.0,2.0,2.0,2.0,11.0,8.0,11.0,0.0,0.0,0.0,0.0,2.0
2025-06-22,The Running Fried,458.l.9833.t.2,5.0,3.0,10.0,0.0,0.2608695652173913,0.7987974098057353,16.0,3.2142857142857144,1.4285714285714286,4.0,1.0,1.0,5.0,10.0,4.0,4.0,0.0,0.0,12.0,46.0,6.0,0.0,18.14,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,10.0,1.0,0.0,17.0,11.0,13.0,12.0,49.93,16.0,0.0,1.0,1.0,2.0,0.0,0.0,14.0,2.0,52.63,inf,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2553191489361702,1.541,0.0,42.0,47.0,214.0,0.0,1.0,23.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5434782608695652,13.0,0.0,0.0,0.0,25.0,26.0,62.0,0.0,0.0,0.0,0.0,7.0
2025-06-22,Unenthusiastic Handjobs,458.l.9833.t.7,6.0,1.0,2.0,1.0,0.2903225806451613,0.8552522746071134,4.0,4.765266501941404,2.47087892693258,1.3333333333333333,0.0,0.0,7.0,7.0,1.0,2.0,0.0,0.0,5.0,31.0,4.0,8.0,45.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,6.0,1.0,0.0,14.0,10.0,11.0,9.0,60.3,11.0,0.0,0.0,0.0,2.0,0.0,0.0,5.666,2.0,10.8,inf,0.0,0.0,0.0,1.0,-1.0,-1.0,2.0,0.4358974358974359,1.807,0.0,17.0,39.0,128.0,0.0,1.0,26.0,4.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4193548387096774,5.0,0.0,0.0,1.0,13.0,19.0,30.0,0.0,2.0,2.0,0.0,2.0
2025-06-22,Woo Tang Clan,458.l.9833.t.9,9.0,3.0,6.0,0.0,0.3333333333333333,1.0457957957957955,12.0,5.225975031452627,1.3548824155617922,4.0,0.0,1.0,5.0,6.0,4.0,3.0,0.0,0.0,7.0,36.0,3.0,1.0,6.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,7.0,1.0,1.0,13.0,10.0,11.0,12.0,27.45,11.0,0.0,1.0,1.0,2.0,0.0,0.0,10.333,0.0,38.25,inf,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.3513513513513513,0.913,0.0,31.0,37.0,159.0,0.0,1.0,19.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6944444444444444,6.0,0.0,0.0,0.0,25.0,20.0,44.0,0.0,0.0,0.0,1.0,7.0
2025-06-22,The Kurtz Locker,458.l.9833.t.1,10.0,2.0,4.0,0.0,0.3333333333333333,0.9083333333333332,3.0,5.4,1.6,1.5,0.0,1.0,10.0,5.0,3.0,1.0,0.0,0.0,7.0,45.0,2.0,3.0,4.5,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,9.417,2.0,0.0,13.0,11.0,12.0,15.0,20.25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.5,inf,1.0,0.0,0.0,-1.0,1.0,1.0,-1.0,0.375,0.7010000000000001,0.0,15.0,48.0,100.0,0.0,0.0,30.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,12.0,1.0,1.0,1.0,24.0,7.0,22.0,0.0,0.0,0.0,0.0,5.0
2025-06-23,Chicken Brain,458.l.9833.t.10,3.0,1.0,4.0,1.0,0.1935483870967742,0.5090725806451613,1.0,8.308331410108469,1.1539349180706209,,0.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,2.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,6.0,0.0,1.0,9.0,8.0,9.0,6.0,10.38,5.0,1.0,2.0,0.0,1.0,0.0,0.0,4.333,0.0,2.08,inf,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.21875,0.368,0.0,13.0,32.0,62.0,0.0,0.0,18.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2903225806451613,6.0,0.0,0.0,0.0,9.0,10.0,19.0,0.0,0.0,0.0,0.0,1.0
2025-06-23,Revisiting the Good Kikuchi,458.l.9833.t.8,8.0,2.0,8.0,1.0,0.3111111111111111,0.7932367149758455,0.0,,,,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,6.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,11.0,11.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3043478260869565,0.0,0.0,0.0,46.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4888888888888889,16.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2025-06-23,InterNeto Explorer,458.l.9833.t.4,3.0,1.0,3.0,0.0,0.25,0.670940170940171,1.0,0.0,1.0,,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,3.0,36.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,10.0,9.0,9.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.25,0.0,3.0,39.0,15.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3888888888888889,9.0,0.0,0.0,0.0,14.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0
2025-06-23,Rapist Witt,458.l.9833.t.3,9.0,4.0,9.0,0.0,0.36,1.3682758620689657,0.0,0.0,2.998500749625187,,0.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,3.0,25.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,7.0,6.0,6.0,9.0,27.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4482758620689655,0.5,0.0,2.0,29.0,17.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,5.0,0.0,0.0,0.0,23.0,2.0,4.0,0.0,0.0,0.0,0.0,6.0
2025-06-23,Riley’s First Date,458.l.9833.t.6,9.0,2.0,6.0,1.0,0.3461538461538461,1.1386946386946386,9.0,8.217034041998174,1.0434328942219904,9.0,0.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0,3.0,26.0,2.0,7.0,13.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,0.0,0.0,9.0,7.0,8.0,9.0,9.0,7.0,0.0,1.0,0.0,3.0,1.0,1.0,7.667,0.0,36.0,inf,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.4848484848484848,0.609,0.0,23.0,33.0,112.0,0.0,0.0,6.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6538461538461539,7.0,0.0,0.0,0.0,17.0,16.0,32.0,0.0,0.0,0.0,0.0,3.0
2025-06-23,TP for my Jung Ho,458.l.9833.t.5,0.0,0.0,2.0,0.0,0.2307692307692307,0.5934065934065934,0.0,,,,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,14.0,4.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-23,The Running Fried,458.l.9833.t.2,6.0,2.0,4.0,1.0,0.3142857142857143,0.9574912891986064,2.0,13.498312710911136,2.6246719160104988,0.5,0.0,1.0,7.0,3.0,2.0,0.0,0.0,0.0,7.0,35.0,2.0,5.0,25.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,7.0,2.0,0.0,11.0,9.0,9.0,11.0,19.8,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.667,0.0,14.4,1.33,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.4146341463414634,1.0,0.0,8.0,41.0,61.0,0.0,0.0,18.0,4.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.5428571428571428,8.0,1.0,1.0,1.0,19.0,3.0,14.0,0.0,0.0,0.0,0.0,4.0
